tweet_id_customer,customer_text,clean_text,support_reply
1521180,"@AmazonHelp It says my parcel was delivered today, and I got a notification on my phone, but it's not here, and according to the tracking(1)","It says my parcel was delivered today, and I got a notification on my phone, but it's not here, and according to the tracking( )",@472833 That's interesting! We would like to look into this issue with you in real-time. Contact us here: https://t.co/JzP7hlA23B ^LS
1506298,Man I’m so pissed my @115821 package arrived messed up! I paid for 1 day shipping too!! @AmazonHelp 😡😡😡,Man I’m so pissed my package arrived messed up! I paid for day shipping too!! 😡😡😡,"@336706 I’m sorry your package didn’t arrive as expected. We’d like to assist! Without providing any personal account information, can you tell us more about this? ^AY"
494878,@AmazonHelp What time do you guys close this evening,What time do you guys close this evening,@220362 We have chat options available 24/7! Phones will only operate until midnight. I hope this helps! ^JO
222764,"Oh @115821 crappy day at work, looking forward to Halloween decorations. No package. 😔I even decided to try #prime finally. https://t.co/dX17W9NtDd","Oh crappy day at work, looking forward to Halloween decorations. No package. 😔I even decided to try #prime finally.",@169210 I'm sorry you order has yet to arrive. Late orders generally arrive within the next 1-2 business days. ^GG
2862027,@AmazonHelp I have a huge complaint to make... can I be provided with an email address to do so? Thanks,I have a huge complaint to make... can I be provided with an email address to do so? Thanks,@795068 I'm so sorry for any frustration you may have experienced. We'd love to help in any way we can. You can e-mail us directly here: https://t.co/JzP7hlRCV9 ^EB
2156974,Ordered this from @115850 today. It says 55 on it. But was charged the full 90. #NotCool at all https://t.co/amOFf69M5z,Ordered this from today. It says on it. But was charged the full . #NotCool at all,"@383565 Anoop, while we try to make sure that the prices on the product are up to date. Sometimes, that may not be the case. 1/2^MS"
2831711,@115830 inverclyde to edinburgh.. ment to be delivered sat now sunday and probaly drove passed my house going from inverclyde to edinburgh https://t.co/PxDFREZ8td,inverclyde to edinburgh.. ment to be delivered sat now sunday and probaly drove passed my house going from inverclyde to edinburgh,"@122347 I apologize for the delay, Colin! Deliveries can occur up until 21:00. Please let us know if it's not received by then. ^CS"
2879480,@AmazonHelp Amazon India only gives false assurance. Strange Mr. Agarwal is not aware of this fraud till now.,Amazon India only gives false assurance. Strange Mr. Agarwal is not aware of this fraud till now.,"@799132 I get your concern about the order received, please share the details from the secured link provided earlier so we would help you with your order. Appreciate your cooperation. ^BS"
1727525,@AmazonHelp do you deliver to hotels in Mexico? Start of a 2 week holiday &amp; my paperwhite screen isn’t working all of a sudden. Could cry 😭,do you deliver to hotels in Mexico? Start of a week holiday &amp; my paperwhite screen isn’t working all of a sudden. Could cry 😭,"@522423 We most certainly do, Karen! I would ask the front desk what their procedure on deliveries are though, just to be safe. ^JZ"
1057959,"@115850 hey there, I have a little problem in placing my order 🙁","hey there, I have a little problem in placing my order 🙁","@369793 Apologies for the trouble. May I know the error you're facing while placing the order? 

Sakina | Amazon Customer Service"
1223713,@AmazonHelp There’s nothing in there about #AmazonPrime orders with Next Day delivery??,There’s nothing in there about #AmazonPrime orders with Next Day delivery??,"@407073 Some items may not be eligible for Next Day Delivery. If that's the case, your item will arrive within one day after dispatch: https://t.co/Od8BSNtBM8 Have we been missing the delivery dates listed in your order confirmation e-mails? ^RA"
847785,#DiwaliKiTayari I am ready with lots of online shopped products @AmazonHelp @115821 https://t.co/EDNFhHjxQC,#DiwaliKiTayari I am ready with lots of online shopped products,@321491 I wish you have the biggest Diwali with this preparation. (2/2) ^SF
2434845,"@115821 driver tried to break into my house today, tried contacting amazon, was offered $5 credit.  Are you kidding @115821 #breakingandentering","driver tried to break into my house today, tried contacting amazon, was offered $ credit. Are you kidding #breakingandentering",@642848 Thanks for bringing this to our attention. Please provide us details of the incident here: https://t.co/H9eotx70lZ ^MG
1268981,@AmazonHelp not getting the new AC Origins on launch day like usual? Any reason why for this? Thought with 2day ship I get it on launch day,not getting the new AC Origins on launch day like usual? Any reason why for this? Thought with 2day ship I get it on launch day,@417130 I'm sorry your game hasn't arrived. You can access details by contacting us here:  https://t.co/hApLpMlfHN ^EM
1575625,@AmazonHelp How can we find out who sent the package?,How can we find out who sent the package?,"@341532 We'd like to assist, but we don't have access to any Amazon accounts via Twitter. The link ^ST provided allows you to contact in for quicker resolution. Please let us know how it goes. ^KB"
377037,"@AmazonHelp @118919  is promoting a jackpot, but I can't open &amp; enroll for it after app download. Help Required.","is promoting a jackpot, but I can't open &amp; enroll for it after app download. Help Required.","@205459 and sign in/ sign up to your Amazon account. At the end of the contest, the winners would be announced through a 2/3 ^EM"
323388,"@AmazonHelp Hi, its about the item and services promised for this item. Its a home security camera.","Hi, its about the item and services promised for this item. Its a home security camera.",@193009 Would you be able to provide more information on the content of the review? ^GR
428978,@AmazonHelp I didn't get any update on this .,I didn't get any update on this .,@217028 Kindly check for any latest correspondence from our side here: https://t.co/NTkrxpsbHJ. ^GS
2295501,Have an @115821 order supposed to deliver by 8pm today. It’s 7pm. Still says “not yet shipped.” I do not have high hopes.,Have an order supposed to deliver by 8pm today. It’s 7pm. Still says “not yet shipped.” I do not have high hopes.,"@513974 I'm sorry for the delay! Please keep us posted, as we want to make sure your order arrives. ^AG"
476108,"@AmazonHelp So I try to join Prime Student, and it redirects me to the main Amazon Prime signup page...","So I try to join Prime Student, and it redirects me to the main Amazon Prime signup page...",@228173 Please follow the link below and this will give you an option to sign-up for a 6-month free trial if you haven't availed of this before:https://t.co/RpbBc3uhax.^GA
665407,@AmazonHelp I would not be on Twitter if that link actually helped,I would not be on Twitter if that link actually helped,"@278554 Hi, the reason we ask for you to fill in the link is to get access to your account. We are unable to access it otherwise.^CR"
508063,"@AmazonHelp was supposed to get my delivery today before 10pm GMT and now my order has changed saying it will be late, can you make sure my delivery is here tomorrow?","was supposed to get my delivery today before 10pm GMT and now my order has changed saying it will be late, can you make sure my delivery is here tomorrow?",@236656 Yikes! I'm sorry that happened. Can you provide info on who the carrier is:  https://t.co/aaDyEz1VgE  ^LL
