tweet_id,text,clean_text,weak_intent
744115,@AmazonHelp @115850 pls reply why I was charged in that case...,pls reply why I was charged in that case...,account_payment_security
1085972,@AmazonHelp My credit card used by some1 on Amazon Online Distribution Services Pvt Ltd yesterday for 2 lac and today for 10000 and 1000,My credit card used by some1 on Amazon Online Distribution Services Pvt Ltd yesterday for lac and today for and,account_payment_security
817604,@AmazonHelp someone has hacked my account and I can’t gain access,someone has hacked my account and I can’t gain access,account_payment_security
1491869,@AmazonHelp I've not been charged yet and your app will not let me cancel the order.,I've not been charged yet and your app will not let me cancel the order.,account_payment_security
301531,"@115850  bought a mobile using city Bank credit card on oct6,17.I haven't received 10% cashback https://t.co/pcNXcNJHJN long does it take?","bought a mobile using city Bank credit card on oct6, .I haven't received % cashback long does it take?",account_payment_security
596769,"@115830 I can’t access my account, and when I click “forgot password” it’s says the details i enter aren’t recognised!","I can’t access my account, and when I click “forgot password” it’s says the details i enter aren’t recognised!",account_payment_security
1452421,"Don't know why @115850 website do not offer 'Save Password' option to save my login session. Also, no Web Push Notifications for orders.","Don't know why website do not offer 'Save Password' option to save my login session. Also, no Web Push Notifications for orders.",account_payment_security
934338,"@AmazonHelp I just sent an email to customer service. I got charged last month &amp; this month, each different charge amounts. Yes its for amazon music unl","I just sent an email to customer service. I got charged last month &amp; this month, each different charge amounts. Yes its for amazon music unl",account_payment_security
314767,Help @AmazonHelp someone changed my email and password for my account. I can’t login now. https://t.co/EqOSaqluIC,Help someone changed my email and password for my account. I can’t login now.,account_payment_security
1873873,@AmazonHelp The only email I received was about resetting my password which failed to unlock my account. Amazon emails do not go into my spam folder.,The only email I received was about resetting my password which failed to unlock my account. Amazon emails do not go into my spam folder.,account_payment_security
2710401,@AmazonHelp trying to buy a digital game code with gift card balance but before purchasing it requires a credit card number. any way to skip past that and go straight to gift card balance?,trying to buy a digital game code with gift card balance but before purchasing it requires a credit card number. any way to skip past that and go straight to gift card balance?,account_payment_security
2278693,"@AmazonHelp I got an email about suspicious activity, changed password as asked, now I can't login with the new password. Whenever I click a link up contact you it asks me to login...","I got an email about suspicious activity, changed password as asked, now I can't login with the new password. Whenever I click a link up contact you it asks me to login...",account_payment_security
717028,@115821 What was so interesting I was charged one dallor yesterday?????,What was so interesting I was charged one dallor yesterday?????,account_payment_security
